Log file open, 03/08/23 14:51:18
[2023.03.08-13.54.49:595][528]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.008347
[2023.03.08-13.54.49:604][529]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.109283
[2023.03.08-13.54.49:613][530]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.200073
[2023.03.08-13.54.49:622][531]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.292389
[2023.03.08-13.54.49:633][532]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.383408
[2023.03.08-13.54.49:642][533]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.487244
[2023.03.08-13.54.49:652][534]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.582764
[2023.03.08-13.54.49:663][535]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.678741
[2023.03.08-13.54.49:672][536]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.787994
[2023.03.08-13.54.49:682][537]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.886719
[2023.03.08-13.54.49:691][538]LogBlueprintUserMessages: [DayNightCycle_C_1] -663.981018
[2023.03.08-13.54.49:701][539]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.075928
[2023.03.08-13.54.49:711][540]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.176483
[2023.03.08-13.54.49:720][541]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.268417
[2023.03.08-13.54.49:729][542]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.359436
[2023.03.08-13.54.49:739][543]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.456863
[2023.03.08-13.54.49:748][544]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.552231
[2023.03.08-13.54.49:759][545]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.649277
[2023.03.08-13.54.49:769][546]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.757996
[2023.03.08-13.54.49:779][547]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.851837
[2023.03.08-13.54.49:789][548]LogBlueprintUserMessages: [DayNightCycle_C_1] -664.954147
[2023.03.08-13.54.49:798][549]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.055161
[2023.03.08-13.54.49:810][550]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.146027
[2023.03.08-13.54.49:819][551]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.263062
[2023.03.08-13.54.49:827][552]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.355301
[2023.03.08-13.54.49:838][553]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.4422
[2023.03.08-13.54.49:847][554]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.535049
[2023.03.08-13.54.49:857][555]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.628662
[2023.03.08-13.54.49:866][556]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.724792
[2023.03.08-13.54.49:875][557]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.820465
[2023.03.08-13.54.49:886][558]LogBlueprintUserMessages: [DayNightCycle_C_1] -665.911484
[2023.03.08-13.54.49:896][559]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.017609
[2023.03.08-13.54.49:906][560]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.120605
[2023.03.08-13.54.49:916][561]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.220627
[2023.03.08-13.54.49:925][562]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.316833
[2023.03.08-13.54.49:934][563]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.4077
[2023.03.08-13.54.49:943][564]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.50032
[2023.03.08-13.54.49:954][565]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.592178
[2023.03.08-13.54.49:963][566]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.700897
[2023.03.08-13.54.49:972][567]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.793671
[2023.03.08-13.54.49:981][568]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.886826
[2023.03.08-13.54.49:991][569]LogBlueprintUserMessages: [DayNightCycle_C_1] -666.974945
[2023.03.08-13.54.50:000][570]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.069168
[2023.03.08-13.54.50:012][571]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.166977
[2023.03.08-13.54.50:022][572]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.282181
[2023.03.08-13.54.50:032][573]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.380447
[2023.03.08-13.54.50:042][574]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.488708
[2023.03.08-13.54.50:052][575]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.585831
[2023.03.08-13.54.50:061][576]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.683182
[2023.03.08-13.54.50:071][577]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.780609
[2023.03.08-13.54.50:080][578]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.872009
[2023.03.08-13.54.50:089][579]LogBlueprintUserMessages: [DayNightCycle_C_1] -667.962875
[2023.03.08-13.54.50:100][580]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.05748
[2023.03.08-13.54.50:109][581]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.165207
[2023.03.08-13.54.50:118][582]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.254166
[2023.03.08-13.54.50:129][583]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.351669
[2023.03.08-13.54.50:138][584]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.461914
[2023.03.08-13.54.50:148][585]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.553848
[2023.03.08-13.54.50:157][586]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.646011
[2023.03.08-13.54.50:166][587]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.7397
[2023.03.08-13.54.50:176][588]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.834381
[2023.03.08-13.54.50:185][589]LogBlueprintUserMessages: [DayNightCycle_C_1] -668.933029
[2023.03.08-13.54.50:195][590]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.025879
[2023.03.08-13.54.50:207][591]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.120483
[2023.03.08-13.54.50:217][592]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.241333
[2023.03.08-13.54.50:226][593]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.339447
[2023.03.08-13.54.50:235][594]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.430695
[2023.03.08-13.54.50:246][595]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.526443
[2023.03.08-13.54.50:256][596]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.636612
[2023.03.08-13.54.50:266][597]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.734497
[2023.03.08-13.54.50:275][598]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.835739
[2023.03.08-13.54.50:285][599]LogBlueprintUserMessages: [DayNightCycle_C_1] -669.928207
[2023.03.08-13.54.50:295][600]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.027847
[2023.03.08-13.54.50:304][601]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.120087
[2023.03.08-13.54.50:315][602]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.218811
[2023.03.08-13.54.50:324][603]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.326843
[2023.03.08-13.54.50:333][604]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.42038
[2023.03.08-13.54.50:343][605]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.50766
[2023.03.08-13.54.50:352][606]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.605469
[2023.03.08-13.54.50:363][607]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.69725
[2023.03.08-13.54.50:373][608]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.810089
[2023.03.08-13.54.50:383][609]LogBlueprintUserMessages: [DayNightCycle_C_1] -670.912247
[2023.03.08-13.54.50:393][610]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.004715
[2023.03.08-13.54.50:402][611]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.104355
[2023.03.08-13.54.50:411][612]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.197662
[2023.03.08-13.54.50:421][613]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.291504
[2023.03.08-13.54.50:430][614]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.391525
[2023.03.08-13.54.50:439][615]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.482239
[2023.03.08-13.54.50:450][616]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.57341
[2023.03.08-13.54.50:459][617]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.67572
[2023.03.08-13.54.50:469][618]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.769104
[2023.03.08-13.54.50:479][619]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.871338
[2023.03.08-13.54.50:489][620]LogBlueprintUserMessages: [DayNightCycle_C_1] -671.969604
[2023.03.08-13.54.50:498][621]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.066727
[2023.03.08-13.54.50:507][622]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.158661
[2023.03.08-13.54.50:517][623]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.254181
[2023.03.08-13.54.50:526][624]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.34787
[2023.03.08-13.54.50:535][625]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.440414
[2023.03.08-13.54.50:545][626]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.5383
[2023.03.08-13.54.50:554][627]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.630234
[2023.03.08-13.54.50:563][628]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.721786
[2023.03.08-13.54.50:573][629]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.815704
[2023.03.08-13.54.50:582][630]LogBlueprintUserMessages: [DayNightCycle_C_1] -672.915955
[2023.03.08-13.54.50:593][631]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.009491
[2023.03.08-13.54.50:603][632]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.120499
[2023.03.08-13.54.50:613][633]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.215408
[2023.03.08-13.54.50:623][634]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.316345
[2023.03.08-13.54.50:633][635]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.418121
[2023.03.08-13.54.50:643][636]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.51799
[2023.03.08-13.54.50:652][637]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.612518
[2023.03.08-13.54.50:661][638]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.706512
[2023.03.08-13.54.50:670][639]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.798676
[2023.03.08-13.54.50:679][640]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.890991
[2023.03.08-13.54.50:691][641]LogBlueprintUserMessages: [DayNightCycle_C_1] -673.982315
[2023.03.08-13.54.50:700][642]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.097137
[2023.03.08-13.54.50:711][643]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.190903
[2023.03.08-13.54.50:720][644]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.298477
[2023.03.08-13.54.50:730][645]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.392014
[2023.03.08-13.54.50:740][646]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.488907
[2023.03.08-13.54.50:750][647]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.589615
[2023.03.08-13.54.50:759][648]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.688416
[2023.03.08-13.54.50:768][649]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.779205
[2023.03.08-13.54.50:777][650]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.873047
[2023.03.08-13.54.50:787][651]LogBlueprintUserMessages: [DayNightCycle_C_1] -674.964752
[2023.03.08-13.54.50:796][652]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.066376
[2023.03.08-13.54.50:806][653]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.157623
[2023.03.08-13.54.50:816][654]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.250549
[2023.03.08-13.54.50:826][655]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.354233
[2023.03.08-13.54.50:835][656]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.45311
[2023.03.08-13.54.50:845][657]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.545959
[2023.03.08-13.54.50:855][658]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.645752
[2023.03.08-13.54.50:864][659]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.744324
[2023.03.08-13.54.50:874][660]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.834427
[2023.03.08-13.54.50:883][661]LogBlueprintUserMessages: [DayNightCycle_C_1] -675.932617
[2023.03.08-13.54.50:892][662]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.026077
[2023.03.08-13.54.50:901][663]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.117859
[2023.03.08-13.54.50:910][664]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.209335
[2023.03.08-13.54.50:920][665]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.301117
[2023.03.08-13.54.50:931][666]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.401596
[2023.03.08-13.54.50:942][667]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.504364
[2023.03.08-13.54.50:951][668]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.605072
[2023.03.08-13.54.50:960][669]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.701889
[2023.03.08-13.54.50:972][670]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.793823
[2023.03.08-13.54.50:982][671]LogBlueprintUserMessages: [DayNightCycle_C_1] -676.90918
[2023.03.08-13.54.50:990][672]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.00737
[2023.03.08-13.54.51:000][673]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.093506
[2023.03.08-13.54.51:009][674]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.186508
[2023.03.08-13.54.51:018][675]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.277756
[2023.03.08-13.54.51:028][676]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.375183
[2023.03.08-13.54.51:039][677]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.471695
[2023.03.08-13.54.51:048][678]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.577362
[2023.03.08-13.54.51:059][679]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.673492
[2023.03.08-13.54.51:068][680]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.777176
[2023.03.08-13.54.51:077][681]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.875137
[2023.03.08-13.54.51:088][682]LogBlueprintUserMessages: [DayNightCycle_C_1] -677.964783
[2023.03.08-13.54.51:098][683]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.070068
[2023.03.08-13.54.51:107][684]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.172226
[2023.03.08-13.54.51:117][685]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.262711
[2023.03.08-13.54.51:126][686]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.364105
[2023.03.08-13.54.51:135][687]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.45665
[2023.03.08-13.54.51:144][688]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.548355
[2023.03.08-13.54.51:155][689]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.639526
[2023.03.08-13.54.51:164][690]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.740692
[2023.03.08-13.54.51:175][691]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.840561
[2023.03.08-13.54.51:184][692]LogBlueprintUserMessages: [DayNightCycle_C_1] -678.943787
[2023.03.08-13.54.51:193][693]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.037628
[2023.03.08-13.54.51:203][694]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.130096
[2023.03.08-13.54.51:212][695]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.228287
[2023.03.08-13.54.51:221][696]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.320908
[2023.03.08-13.54.51:231][697]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.41246
[2023.03.08-13.54.51:240][698]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.507065
[2023.03.08-13.54.51:250][699]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.602203
[2023.03.08-13.54.51:260][700]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.69574
[2023.03.08-13.54.51:269][701]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.794464
[2023.03.08-13.54.51:279][702]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.892502
[2023.03.08-13.54.51:289][703]LogBlueprintUserMessages: [DayNightCycle_C_1] -679.989319
[2023.03.08-13.54.51:298][704]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.089722
[2023.03.08-13.54.51:307][705]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.183792
[2023.03.08-13.54.51:316][706]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.276794
[2023.03.08-13.54.51:326][707]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.366211
[2023.03.08-13.54.51:335][708]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.45845
[2023.03.08-13.54.51:344][709]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.55748
[2023.03.08-13.54.51:355][710]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.64827
[2023.03.08-13.54.51:364][711]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.750961
[2023.03.08-13.54.51:374][712]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.841751
[2023.03.08-13.54.51:383][713]LogBlueprintUserMessages: [DayNightCycle_C_1] -680.941544
[2023.03.08-13.54.51:392][714]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.037979
[2023.03.08-13.54.51:403][715]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.129684
[2023.03.08-13.54.51:413][716]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.236572
[2023.03.08-13.54.51:423][717]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.335297
[2023.03.08-13.54.51:432][718]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.43219
[2023.03.08-13.54.51:442][719]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.524811
[2023.03.08-13.54.51:451][720]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.624985
[2023.03.08-13.54.51:460][721]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.718521
[2023.03.08-13.54.51:469][722]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.809769
[2023.03.08-13.54.51:479][723]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.902466
[2023.03.08-13.54.51:488][724]LogBlueprintUserMessages: [DayNightCycle_C_1] -681.998367
[2023.03.08-13.54.51:498][725]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.087708
[2023.03.08-13.54.51:508][726]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.189026
[2023.03.08-13.54.51:518][727]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.285461
[2023.03.08-13.54.51:528][728]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.390823
[2023.03.08-13.54.51:537][729]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.491837
[2023.03.08-13.54.51:547][730]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.583466
[2023.03.08-13.54.51:556][731]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.681274
[2023.03.08-13.54.51:566][732]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.774506
[2023.03.08-13.54.51:576][733]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.874985
[2023.03.08-13.54.51:586][734]LogBlueprintUserMessages: [DayNightCycle_C_1] -682.967072
[2023.03.08-13.54.51:596][735]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.074951
[2023.03.08-13.54.51:604][736]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.168106
[2023.03.08-13.54.51:614][737]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.254852
[2023.03.08-13.54.51:624][738]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.351517
[2023.03.08-13.54.51:634][739]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.452225
[2023.03.08-13.54.51:644][740]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.558884
[2023.03.08-13.54.51:653][741]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.652496
[2023.03.08-13.54.51:662][742]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.743973
[2023.03.08-13.54.51:672][743]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.838501
[2023.03.08-13.54.51:681][744]LogBlueprintUserMessages: [DayNightCycle_C_1] -683.930664
[2023.03.08-13.54.51:691][745]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.028702
[2023.03.08-13.54.51:700][746]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.123077
[2023.03.08-13.54.51:710][747]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.212875
[2023.03.08-13.54.51:720][748]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.312515
[2023.03.08-13.54.51:730][749]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.415054
[2023.03.08-13.54.51:740][750]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.517136
[2023.03.08-13.54.51:750][751]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.614563
[2023.03.08-13.54.51:760][752]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.721375
[2023.03.08-13.54.51:770][753]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.81987
[2023.03.08-13.54.51:780][754]LogBlueprintUserMessages: [DayNightCycle_C_1] -684.916306
[2023.03.08-13.54.51:791][755]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.01442
[2023.03.08-13.54.51:801][756]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.130234
[2023.03.08-13.54.51:810][757]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.226974
[2023.03.08-13.54.51:819][758]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.316696
[2023.03.08-13.54.51:829][759]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.413818
[2023.03.08-13.54.51:840][760]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.510864
[2023.03.08-13.54.51:850][761]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.624466
[2023.03.08-13.54.51:859][762]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.720444
[2023.03.08-13.54.51:870][763]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.808945
[2023.03.08-13.54.51:881][764]LogBlueprintUserMessages: [DayNightCycle_C_1] -685.926514
[2023.03.08-13.54.51:890][765]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.027985
[2023.03.08-13.54.51:899][766]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.121979
[2023.03.08-13.54.51:908][767]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.214066
[2023.03.08-13.54.51:918][768]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.308136
[2023.03.08-13.54.51:927][769]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.401749
[2023.03.08-13.54.51:937][770]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.493454
[2023.03.08-13.54.51:946][771]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.592026
[2023.03.08-13.54.51:956][772]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.683884
[2023.03.08-13.54.51:966][773]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.784592
[2023.03.08-13.54.51:976][774]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.883545
[2023.03.08-13.54.51:986][775]LogBlueprintUserMessages: [DayNightCycle_C_1] -686.986237
[2023.03.08-13.54.51:995][776]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.087631
[2023.03.08-13.54.52:004][777]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.178802
[2023.03.08-13.54.52:014][778]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.271652
[2023.03.08-13.54.52:023][779]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.362976
[2023.03.08-13.54.52:032][780]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.45491
[2023.03.08-13.54.52:043][781]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.550507
[2023.03.08-13.54.52:053][782]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.646484
[2023.03.08-13.54.52:062][783]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.752686
[2023.03.08-13.54.52:072][784]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.844315
[2023.03.08-13.54.52:083][785]LogBlueprintUserMessages: [DayNightCycle_C_1] -687.944489
[2023.03.08-13.54.52:093][786]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.048019
[2023.03.08-13.54.52:103][787]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.149261
[2023.03.08-13.54.52:112][788]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.248901
[2023.03.08-13.54.52:121][789]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.343506
[2023.03.08-13.54.52:130][790]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.433838
[2023.03.08-13.54.52:140][791]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.525391
[2023.03.08-13.54.52:149][792]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.624115
[2023.03.08-13.54.52:159][793]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.716354
[2023.03.08-13.54.52:168][794]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.809586
[2023.03.08-13.54.52:177][795]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.901291
[2023.03.08-13.54.52:186][796]LogBlueprintUserMessages: [DayNightCycle_C_1] -688.993912
[2023.03.08-13.54.52:195][797]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.085312
[2023.03.08-13.54.52:205][798]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.179306
[2023.03.08-13.54.52:217][799]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.272156
[2023.03.08-13.54.52:227][800]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.390945
[2023.03.08-13.54.52:236][801]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.495087
[2023.03.08-13.54.52:246][802]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.589386
[2023.03.08-13.54.52:256][803]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.685974
[2023.03.08-13.54.52:266][804]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.791336
[2023.03.08-13.54.52:275][805]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.883118
[2023.03.08-13.54.52:284][806]LogBlueprintUserMessages: [DayNightCycle_C_1] -689.976578
